Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,ExplicitOld,Popularity,Added By,Added At,Genres,,,,,,Explicit
spotify:track:0F13K9dwYH2zpTWiR8d628,Go2DaMoon (feat. Kanye West),"spotify:artist:699OTQXzgjhIYAHMy9RyPD, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Playboi Carti, Kanye West",spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,2,119737,https://p.scdn.co/mp3-preview/64eeca9d8ef25cae60ef18bc026fe94ac9468acd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,71,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap,chicago rap",,,,,,TRUE
spotify:track:2lLG56qpLP3UbcLuzMvkWX,Stop Breathing,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,3,218943,https://p.scdn.co/mp3-preview/9764e9c681cb73e0677eb55787278f2da18df021?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:4CYTQpr2jc4uBScYvpEK2w,Beno!,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,4,153333,https://p.scdn.co/mp3-preview/96441d211c9355d25e86079f66e6da1e966f05e8?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:0cgD36xPIJBdKUNJRHYDgP,JumpOutTheHouse,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,5,93385,https://p.scdn.co/mp3-preview/c83cbce204c1cc7c730aff88937aafc516bda659?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:7zLMYtNJcabv4h4wBnjNQI,M3tamorphosis (feat. Kid Cudi),"spotify:artist:699OTQXzgjhIYAHMy9RyPD, spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Playboi Carti, Kid Cudi",spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,6,312256,https://p.scdn.co/mp3-preview/7341bb77bb99da3b8d73fd09e8637177d0eccd6f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,66,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap,hip hop,ohio hip hop",,,,,,TRUE
spotify:track:1eMNW1HQjF1dbb4GtnmpaX,Slay3r,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,7,164590,https://p.scdn.co/mp3-preview/6418f291c7075650a9e38413bd1a044dd3839008?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:6i6whmV36EJmxs5zFahMrb,No Sl33p,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,8,88547,https://p.scdn.co/mp3-preview/99dfa8734c5978a05eedb13e3f9b420bd14fb6ac?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:4txKMpsSfZRV6durPuHVq0,New Tank,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,9,89741,https://p.scdn.co/mp3-preview/847a5b6c8d36699179f1cfceced6c2585129fd1c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:5uYqmEN6TAAE8ss8YmprNV,Teen X (feat. Future),"spotify:artist:699OTQXzgjhIYAHMy9RyPD, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Playboi Carti, Future",spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,10,205995,https://p.scdn.co/mp3-preview/c96eaddc4978af147667ac403f1f09c0f8cbfc25?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap,hip hop,southern hip hop,trap",,,,,,TRUE
spotify:track:15JRvf02KKGHKgC31jrpuh,Meh,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,11,118500,https://p.scdn.co/mp3-preview/7d135f10f86be4ee4566dba66d17056e805422d2?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,12,124093,https://p.scdn.co/mp3-preview/5fd8160ffb205007103d6f7c693af1768f1dc83a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,78,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:7ejepEh5DJ79YI6owGRfkk,New N3on,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,13,116360,https://p.scdn.co/mp3-preview/e6f087bd9b45a186d9f5ba699321bf65c9a06443?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:78YTl0P96kBCBXUSzKoqAm,Control,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,14,197789,https://p.scdn.co/mp3-preview/3db9fcd8bbfa2423ea1553623b3401443c0e4c5f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:5fSZXFOZfPVW9gvnnG4ZVW,Punk Monk,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,15,229699,https://p.scdn.co/mp3-preview/c35632cf7bbda4f067019c610cc7a3b0e6d79611?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:3dl8bSF08LQfCf4T6CCksf,On That Time,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,16,102421,https://p.scdn.co/mp3-preview/ff0faddd5b995c3931cfd67bf0dfaf66c77e99f6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:2iqHcRoOfLl1fXCf1bGO0J,King Vamp,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,17,186776,https://p.scdn.co/mp3-preview/7db46f8af9ba52836893abca90f92f882b3b9902?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:1Bg2CNZw6S4e9cGWPmi0uI,Place,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,18,117239,https://p.scdn.co/mp3-preview/836a6a7659cabb23df15e2e6e90df5b03ba584f1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:29TPjc8wxfz4XMn21O7VsZ,Sky,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,19,193234,https://p.scdn.co/mp3-preview/12053ce373a16d3329a1ed4eef8c87993c709008?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:08dz3ygXyFur6bL7Au8u8J,Over,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,20,166234,https://p.scdn.co/mp3-preview/287c52abd678fbbb91f5715b770e2447028a7762?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:1BpKJw4RZxaFB88NE5uxXf,ILoveUIHateU,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,21,135122,https://p.scdn.co/mp3-preview/0c9e020de5ab01880d82977e75c33105e0faca2c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,77,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:7rbalRuIx7sIXFHYTphE0n,Die4Guy,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,22,131248,https://p.scdn.co/mp3-preview/764694fce38991092bd336f29e3a8e50aa4e48f3?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:03rcC8SVxCa9UdY5qgkITe,Not PLaying,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,23,130304,https://p.scdn.co/mp3-preview/75fa3294be685a4ac63d5b42d7b2c714dec9d829?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:1xVVYE1ahLotRpppJViVzs,F33l Lik3 Dyin,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,spotify:album:2QRedhP5RmKJiJ1i8VgDGR,Whole Lotta Red,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2020-12-25,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,1,24,204436,https://p.scdn.co/mp3-preview/439d23422b6f490a8632b4cce849bb05cd2297fe?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,60,spotify:user:adanias,2022-10-21T18:52:21Z,"atl hip hop,plugg,pluggnb,rap",,,,,,TRUE
spotify:track:5DGnlowf1fjT7VWsoeRDlb,The Start of Your Ending (41st Side),spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,1,264333,https://p.scdn.co/mp3-preview/07e3e88d90bcec2865736ec53060a65aac055054?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,50,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:41sW9ZPxYJCUj0Bw0jfJTT,(The Infamous Prelude),spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,2,132626,https://p.scdn.co/mp3-preview/eabd2c35d00ccc7cdc0be5626405ae5c74a77a9f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,39,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,3,224533,https://p.scdn.co/mp3-preview/adfc25b054ca1638b816249ddab2efd6247d5198?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,71,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:0T2AYQdV9KRC8y8FC1jKq4,Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon),"spotify:artist:6O2zJ0tId7g07yzHtX0yap, spotify:artist:20qISvAhX20dpIbOOzGK3q, spotify:artist:2yQf6b8hxahZaT5dHlWaB1","Mobb Deep, Nas, Raekwon",spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,4,288306,https://p.scdn.co/mp3-preview/0fd6d22c1265c4d193240fdfdd298ce09de31465?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,53,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,conscious hip hop,alternative hip hop,southern hip hop",,,,,,TRUE
spotify:track:29Wtd44rwt8wFimq3SQEx5,(Just Step Prelude),spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,5,66333,https://p.scdn.co/mp3-preview/cf4ab27bb08e876dfba5d1f3a48cd03b8b81f5f3?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,39,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:61VlApj8p2ZaP0WTunTrKT,Give Up the Goods (Just Step) (feat. Big Noyd),"spotify:artist:6O2zJ0tId7g07yzHtX0yap, spotify:artist:4bwxkkA3AAwyymVwXjxz0F","Mobb Deep, Big Noyd",spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,6,243133,https://p.scdn.co/mp3-preview/cebf0627195cbd748dfb81b3769956b6b2d7237c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,60,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,boom bap",,,,,,TRUE
spotify:track:0Y1wsOHYGbNNNGeYjQJ8BL,Temperature's Rising (feat. Crystal Johnson),"spotify:artist:6O2zJ0tId7g07yzHtX0yap, spotify:artist:1MlPgLXb3K58qQLfg88lUZ","Mobb Deep, Crystal Johnson",spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,7,300200,https://p.scdn.co/mp3-preview/7098fc6979857b461b90ae3b051e2ca18b600619?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,56,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:7KQvT4YuzcmyogWg7Gq4Z5,Up North Trip,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,8,298000,https://p.scdn.co/mp3-preview/109543b4fffbcb7153b273d602519aee164ab7dd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,47,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:7a2dsbIZcf5SAz7Uv4G0NR,Trife Life,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,9,320160,https://p.scdn.co/mp3-preview/1f93a4871a692efcc8f4afa8788623171372b0da?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,45,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:0KwR2yIvknqi1V9BUFmZ2i,Q.U. - Hectic,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,10,286506,https://p.scdn.co/mp3-preview/ecc6bebdbdd0b1fccb81b74dcace75638f1f62c5?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,43,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:5ZlKf4HlgrtzSGV1bowNla,"Right Back at You (feat. Ghostface Killah, Raekwon & Big Noyd)","spotify:artist:6O2zJ0tId7g07yzHtX0yap, spotify:artist:6FD0unjzGQhX3b6eMccMJe, spotify:artist:2yQf6b8hxahZaT5dHlWaB1, spotify:artist:4bwxkkA3AAwyymVwXjxz0F","Mobb Deep, Ghostface Killah, Raekwon, Big Noyd",spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,11,293066,https://p.scdn.co/mp3-preview/138e1d0b78490ff99ec6998b06e72ac89a278346?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,46,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,alternative hip hop,southern hip hop,boom bap",,,,,,TRUE
spotify:track:63lCTHGh9eM46t7wTvyrny,(The Grave Prelude),spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,12,50160,https://p.scdn.co/mp3-preview/59fef9350e75418b1d471f9d4498184dec72866f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,37,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:2uCMts8MLE3GktieyAIeXu,Cradle to the Grave,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,13,297000,https://p.scdn.co/mp3-preview/9706ee4da451c8afb51f9fc49ea74f87c36baa0a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,46,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:4GdKi4F976XGtr8hedHEro,Drink Away the Pain (Situations) (feat. Q-Tip),"spotify:artist:6O2zJ0tId7g07yzHtX0yap, spotify:artist:3ZotbHeyVQKxQCPDJuQ4SU","Mobb Deep, Q-Tip",spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,14,285866,https://p.scdn.co/mp3-preview/3ad2455a5fc69a0ee5c1a7ccd4785f21432a2e4a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,43,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,alternative hip hop,neo soul",,,,,,TRUE
spotify:track:33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,15,325506,https://p.scdn.co/mp3-preview/197b3f33fe658cb05ca663c8a54511565fa2fb57?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,76,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",,,,,,TRUE
spotify:track:4cC7b7V5bSP7NHTAhr5efn,Party Over (feat. Big Noyd),"spotify:artist:6O2zJ0tId7g07yzHtX0yap, spotify:artist:4bwxkkA3AAwyymVwXjxz0F","Mobb Deep, Big Noyd",spotify:album:1cCAb1vN8uUsdfEylVmTLs,The Infamous,spotify:artist:6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1995-04-25,https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97,1,16,341160,https://p.scdn.co/mp3-preview/ca9708afea1e4a5613ba4a752b16693f15625b3c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,43,spotify:user:adanias,2022-10-21T18:52:34Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,boom bap",,,,,,TRUE
